timestamp,onshore.pot.node1,onshore.pot.node2,offshore.pot.node3,offshore.pot.node4
b'2015-05-14 14:00:00+00:00',0.023753060258034878,0.05994441537449712,0,0
b'2015-05-14 15:00:00+00:00',0.028426589424809308,0.05689998759778719,0,0
b'2015-05-14 16:00:00+00:00',0.032162406407006634,0.06548861219011423,0,0
b'2015-05-14 17:00:00+00:00',0.0329262487876987,0.07072517617456904,0,0
b'2015-05-14 18:00:00+00:00',0.03828176470247505,0.07358193828075182,0,0
b'2015-05-14 19:00:00+00:00',0.04948952539027639,0.09161843205569588,0,0
b'2015-05-14 20:00:00+00:00',0.054899774568730325,0.11431357565874632,0,0
b'2015-05-14 21:00:00+00:00',0.0498851559460569,0.12286877358709379,0,0
b'2015-05-14 22:00:00+00:00',0.042253022545306475,0.10804563653848942,0,0
b'2015-05-14 23:00:00+00:00',0.04588283971326485,0.10355184149049881,0,0
b'2015-05-15 00:00:00+00:00',0.08242768386629633,0.18007274962476622,0,0
b'2015-05-15 01:00:00+00:00',0.11033652109755926,0.3357234962926659,0,0
b'2015-05-15 02:00:00+00:00',0.11074915411361647,0.35885820547648084,0,0
b'2015-05-15 03:00:00+00:00',0.11126075076089798,0.3099170460059082,0,0
b'2015-05-15 04:00:00+00:00',0.12643812932948542,0.19704387928597217,0,0
b'2015-05-15 05:00:00+00:00',0.1263204523280598,0.09760415496374157,0,0
b'2015-05-15 06:00:00+00:00',0.1399684054622308,0.03499042186594926,0,0
b'2015-05-15 07:00:00+00:00',0.14431313451013014,0.012180849491272301,0,0
b'2015-05-15 08:00:00+00:00',0.14539767756821168,0.004241392578025402,0,0
b'2015-05-15 09:00:00+00:00',0.14966440379479168,0.0027532418749926578,0,0
b'2015-05-15 10:00:00+00:00',0.15782542005891176,0.0023230928398454503,0,0
b'2015-05-15 11:00:00+00:00',0.16124071000224893,0.002938925270069227,0,0
b'2015-05-15 12:00:00+00:00',0.15752951864384546,0.007428874016778969,0,0
b'2015-05-15 13:00:00+00:00',0.11118133292311867,0.008571640605656431,0,0
b'2015-05-15 14:00:00+00:00',0.09316125989447904,0.00766716535327375,0,0
b'2015-05-15 15:00:00+00:00',0.0852879438496247,0.0023230928398454503,0,0
b'2015-05-15 16:00:00+00:00',0.09623017435958915,0.0032213776971359697,0,0
b'2015-05-15 17:00:00+00:00',0.10649309570052976,0.012848896786734674,0,0
b'2015-05-15 18:00:00+00:00',0.10743897124715023,0.021950520058676325,0,0
b'2015-05-15 19:00:00+00:00',0.12033449956901068,0.036108244595875506,0,0
b'2015-05-15 20:00:00+00:00',0.14087450368549023,0.07917142585207891,0,0
b'2015-05-15 21:00:00+00:00',0.18216523480068864,0.055643292442655305,0,0
b'2015-05-15 22:00:00+00:00',0.21903798075556644,0.05218038352498414,0,0
b'2015-05-15 23:00:00+00:00',0.22903433449865673,0.06810379603190791,0,0
b'2015-05-16 00:00:00+00:00',0.2711423469655232,0.14375052331837032,0,0
b'2015-05-16 01:00:00+00:00',0.32302651330241233,0.43818268748430644,0,0
b'2015-05-16 02:00:00+00:00',0.37811438556308424,0.6871527356714545,0,0
b'2015-05-16 03:00:00+00:00',0.41313177376549287,0.8348022112094017,0,0
b'2015-05-16 04:00:00+00:00',0.468774892730515,0.768470531658086,0,0
b'2015-05-16 05:00:00+00:00',0.5436545451470253,0.8278513418045067,0,0
b'2015-05-16 06:00:00+00:00',0.5895829927659676,0.7363784464740337,0,0
b'2015-05-16 07:00:00+00:00',0.6042977449717175,0.8170373575779455,0,0
b'2015-05-16 08:00:00+00:00',0.5536815141865334,0.8158836304544194,0,0
b'2015-05-16 09:00:00+00:00',0.5124324139097816,0.8142419576569655,0,0
b'2015-05-16 10:00:00+00:00',0.4524271049540307,0.7262860892264377,0,0
b'2015-05-16 11:00:00+00:00',0.3541100503963102,0.6697547686118064,0,0
b'2015-05-16 12:00:00+00:00',0.22877386376316147,0.2837912596808961,0,0
b'2015-05-16 13:00:00+00:00',0.15784752758644896,0.1171429510582048,0,0
b'2015-05-16 14:00:00+00:00',0.1322251218631402,0.09726934728786978,0,0
b'2015-05-16 15:00:00+00:00',0.12010342627683769,0.07103258456590172,0,0
b'2015-05-16 16:00:00+00:00',0.13259185653999228,0.05999964137260232,0,0
b'2015-05-16 17:00:00+00:00',0.13495223733931247,0.0842403276922602,0,0
b'2015-05-16 18:00:00+00:00',0.1409123359061105,0.07326023733216278,0,0
b'2015-05-16 19:00:00+00:00',0.14576620074428914,0.08125401047497482,0,0
b'2015-05-16 20:00:00+00:00',0.15871569981695552,0.07307920610577323,0,0
b'2015-05-16 21:00:00+00:00',0.1608560402214082,0.07270356056886403,0,0
b'2015-05-16 22:00:00+00:00',0.15598256331745916,0.049646323446344016,0,0
b'2015-05-16 23:00:00+00:00',0.13110304654418686,0.03052144366942889,0,0
b'2015-05-17 00:00:00+00:00',0.1077385420042507,0.038467835191645254,0,0
b'2015-05-17 01:00:00+00:00',0.08986764160431496,0.07667014982698346,0,0
b'2015-05-17 02:00:00+00:00',0.08098894040891666,0.087115268184963,0,0
b'2015-05-17 03:00:00+00:00',0.07954004502076692,0.04546815768670418,0,0
b'2015-05-17 04:00:00+00:00',0.07791027524508642,0.045064365333117806,0,0
b'2015-05-17 05:00:00+00:00',0.070741474031005,0.044398542962391305,0,0
b'2015-05-17 06:00:00+00:00',0.05572600536979966,0.046244340228400536,0,0
b'2015-05-17 07:00:00+00:00',0.048012201310829096,0.06119182037960326,0,0
b'2015-05-17 08:00:00+00:00',0.04571733947335989,0.06213546662129986,0,0
b'2015-05-17 09:00:00+00:00',0.04731701251583393,0.08803847084620872,0,0
b'2015-05-17 10:00:00+00:00',0.04657522730140904,0.11315133244290863,0,0
b'2015-05-17 11:00:00+00:00',0.0348909753148077,0.10214328037028805,0,0
b'2015-05-17 12:00:00+00:00',0.022086431631245296,0.05951842212006678,0,0
b'2015-05-17 13:00:00+00:00',0.020101094677451824,0.06993678318568282,0,0
b'2015-05-17 14:00:00+00:00',0.023049923157859503,0.07085982882952468,0,0
b'2015-05-17 15:00:00+00:00',0.027220319479099482,0.0628645043899665,0,0
b'2015-05-17 16:00:00+00:00',0.029591413154489547,0.05019184771523334,0,0
b'2015-05-17 17:00:00+00:00',0.02908164054530853,0.05844765190748806,0,0
b'2015-05-17 18:00:00+00:00',0.02379865684483864,0.06685461278562295,0,0
b'2015-05-17 19:00:00+00:00',0.020537443392660053,0.05480256890003825,0,0
b'2015-05-17 20:00:00+00:00',0.02243138301518556,0.05380454884016386,0,0
b'2015-05-17 21:00:00+00:00',0.02190262810260604,0.05747080188577527,0,0
b'2015-05-17 22:00:00+00:00',0.026561933117593868,0.054008655214493405,0,0
b'2015-05-17 23:00:00+00:00',0.03479318884077823,0.07560447357972075,0,0
b'2015-05-18 00:00:00+00:00',0.06293969255060596,0.11788777213028083,0,0
b'2015-05-18 01:00:00+00:00',0.09009685115431938,0.10163366514094908,0,0
b'2015-05-18 02:00:00+00:00',0.09506806487186731,0.06788040352640058,0,0
b'2015-05-18 03:00:00+00:00',0.1078030665915583,0.04076298281354119,0,0
b'2015-05-18 04:00:00+00:00',0.11384591461799476,0.034783397357297005,0,0
b'2015-05-18 05:00:00+00:00',0.13598992140659413,0.01685324116993148,0,0
b'2015-05-18 06:00:00+00:00',0.16158293086230707,0.014138202231434815,0,0
b'2015-05-18 07:00:00+00:00',0.17862152803730563,0.02036155364583437,0,0
b'2015-05-18 08:00:00+00:00',0.20393255762771942,0.019804884382651322,0,0
b'2015-05-18 09:00:00+00:00',0.20342435311947232,0.0034295370912651563,0,0
b'2015-05-18 10:00:00+00:00',0.19994175007033863,0.0023230928398454503,0,0
b'2015-05-18 11:00:00+00:00',0.1739310911331634,0.02659969363157837,0,0
b'2015-05-18 12:00:00+00:00',0.10020180497593095,0.025374266507945727,0,0
b'2015-05-18 13:00:00+00:00',0.07230892172669426,0.019200989337520565,0,0
b'2015-05-18 14:00:00+00:00',0.07278525101206634,0.02934203703972271,0,0
b'2015-05-18 15:00:00+00:00',0.08427563697295244,0.036556533108793796,0,0
b'2015-05-18 16:00:00+00:00',0.10651370446428567,0.0699210483486798,0,0
b'2015-05-18 17:00:00+00:00',0.13227116667212785,0.12674630704503198,0,0
b'2015-05-18 18:00:00+00:00',0.15177314126067998,0.14055599813371075,0,0
b'2015-05-18 19:00:00+00:00',0.16749392926302983,0.1380379351712806,0,0
b'2015-05-18 20:00:00+00:00',0.17749500177400074,0.16635860986316459,0,0
b'2015-05-18 21:00:00+00:00',0.1746076748001428,0.2343327858027805,0,0
b'2015-05-18 22:00:00+00:00',0.18892618335953645,0.3374047828309971,0,0
b'2015-05-18 23:00:00+00:00',0.20893143714992418,0.708815701308117,0,0
b'2015-05-19 00:00:00+00:00',0.21071723732382702,0.8938189219149986,0,0
b'2015-05-19 01:00:00+00:00',0.2189765327111598,0.7827116092747899,0,0
b'2015-05-19 02:00:00+00:00',0.21306974574329188,0.9971309681606779,0,0
b'2015-05-19 03:00:00+00:00',0.226131680136475,0.8800094150912503,0,0
b'2015-05-19 04:00:00+00:00',0.2493714601142341,0.7097771820504122,0,0
b'2015-05-19 05:00:00+00:00',0.2673893210034,0.5880782759804057,0,0
b'2015-05-19 06:00:00+00:00',0.29658566001027464,0.5231772958436091,0,0
b'2015-05-19 07:00:00+00:00',0.30359646136288243,0.6778074456686046,0,0
b'2015-05-19 08:00:00+00:00',0.2828943981114694,0.524140596233137,0,0
b'2015-05-19 09:00:00+00:00',0.27935909215065297,0.3991564023437345,0,0
b'2015-05-19 10:00:00+00:00',0.2834529179371317,0.2355950832344948,0,0
b'2015-05-19 11:00:00+00:00',0.25617103017043963,0.11836251598581876,0,0
b'2015-05-19 12:00:00+00:00',0.19654921372166467,0.1078639794633108,0,0
b'2015-05-19 13:00:00+00:00',0.18473274453824737,0.09144081060938238,0,0
b'2015-05-19 14:00:00+00:00',0.2190669240950082,0.09775951533467751,0,0
b'2015-05-19 15:00:00+00:00',0.28197694188266187,0.09164913046772746,0,0
b'2015-05-19 16:00:00+00:00',0.38719177336228433,0.15885026463641547,0,0
b'2015-05-19 17:00:00+00:00',0.5017239851980051,0.29964889117678273,0,0
b'2015-05-19 18:00:00+00:00',0.6443786738808708,0.34961870771023873,0,0
b'2015-05-19 19:00:00+00:00',0.7494413023131173,0.42882464713622465,0,0
b'2015-05-19 20:00:00+00:00',0.8028896680001307,0.3178230820852131,0,0
b'2015-05-19 21:00:00+00:00',0.8693191342665826,0.3098603987475896,0,0
b'2015-05-19 22:00:00+00:00',0.9070190844602286,0.4107466254082051,0,0
b'2015-05-19 23:00:00+00:00',0.8898018280615955,0.8634407604462355,0,0
b'2015-05-20 00:00:00+00:00',0.8812100516976675,1.0,0,0
b'2015-05-20 01:00:00+00:00',0.8440999159411654,0.8955982363333029,0,0
b'2015-05-20 02:00:00+00:00',0.7972817365729207,0.6943496956239656,0,0
b'2015-05-20 03:00:00+00:00',0.7839955273013153,0.512296726975009,0,0
b'2015-05-20 04:00:00+00:00',0.7554482354784743,0.6262800494817568,0,0
b'2015-05-20 05:00:00+00:00',0.6598795477673466,0.7294646842487346,0,0
b'2015-05-20 06:00:00+00:00',0.5984900612980292,0.7525585409481635,0,0
b'2015-05-20 07:00:00+00:00',0.6046328180030095,0.7899553894718091,0,0
b'2015-05-20 08:00:00+00:00',0.6273838976069148,0.6376207427195549,0,0
b'2015-05-20 09:00:00+00:00',0.6112751650385503,0.8483402629533738,0,0
b'2015-05-20 10:00:00+00:00',0.5427425441048835,0.7843865055544461,0,0
b'2015-05-20 11:00:00+00:00',0.47733432923755514,0.5709184555853696,0,0
b'2015-05-20 12:00:00+00:00',0.5191396923989959,0.6588588711560075,0,0
b'2015-05-20 13:00:00+00:00',0.6741239298761226,0.9933810343274,0,0
b'2015-05-20 14:00:00+00:00',0.6741714175486424,1.0,0,0
b'2015-05-20 15:00:00+00:00',0.5996156690945356,1.0,0,0
b'2015-05-20 16:00:00+00:00',0.5691641016811361,1.0,0,0
b'2015-05-20 17:00:00+00:00',0.5373782995352081,1.0,0,0
b'2015-05-20 18:00:00+00:00',0.506502847115776,1.0,0,0
b'2015-05-20 19:00:00+00:00',0.48367424956653265,1.0,0,0
b'2015-05-20 20:00:00+00:00',0.4626178894960245,1.0,0,0
b'2015-05-20 21:00:00+00:00',0.40903185214823196,1.0,0,0
b'2015-05-20 22:00:00+00:00',0.3688888047297899,1.0,0,0
b'2015-05-20 23:00:00+00:00',0.3212149400514634,0.9971309681606779,0,0
b'2015-05-21 00:00:00+00:00',0.3684190568163471,0.9951364828526642,0,0
b'2015-05-21 01:00:00+00:00',0.43316147245067677,1.0,0,0
b'2015-05-21 02:00:00+00:00',0.3879673321370683,1.0,0,0
b'2015-05-21 03:00:00+00:00',0.3015724568504682,1.0,0,0
b'2015-05-21 04:00:00+00:00',0.2274015084481866,1.0,0,0
b'2015-05-21 05:00:00+00:00',0.18537545039538766,0.8323119706888138,0,0
b'2015-05-21 06:00:00+00:00',0.153208368694294,0.6783261733694314,0,0
b'2015-05-21 07:00:00+00:00',0.1270522932616985,0.2714880701297283,0,0
b'2015-05-21 08:00:00+00:00',0.11344567743080594,0.16483818220036117,0,0
b'2015-05-21 09:00:00+00:00',0.12296737926047167,0.16037403809544193,0,0
b'2015-05-21 10:00:00+00:00',0.12155246633046188,0.20417171138893914,0,0
b'2015-05-21 11:00:00+00:00',0.09818299049433593,0.14109689355857882,0,0
b'2015-05-21 12:00:00+00:00',0.05642109746097574,0.05605577905871053,0,0
b'2015-05-21 13:00:00+00:00',0.05117427354846014,0.028758475624722463,0,0
b'2015-05-21 14:00:00+00:00',0.05411939370158173,0.008567756258325858,0,0
b'2015-05-21 15:00:00+00:00',0.06413874728404682,0.029550277305708108,0,0
b'2015-05-21 16:00:00+00:00',0.08036691524857109,0.05048911004307491,0,0
b'2015-05-21 17:00:00+00:00',0.08968248302359093,0.06930701855394387,0,0
b'2015-05-21 18:00:00+00:00',0.09350467406659184,0.06649482524289715,0,0
b'2015-05-21 19:00:00+00:00',0.09360137598543655,0.06138669966945317,0,0
b'2015-05-21 20:00:00+00:00',0.0931038845074772,0.05647003215246373,0,0
b'2015-05-21 21:00:00+00:00',0.09525932438491376,0.04629033615367764,0,0
b'2015-05-21 22:00:00+00:00',0.1048478365388647,0.036438830029251836,0,0
b'2015-05-21 23:00:00+00:00',0.1454164382402629,0.040561065853964476,0,0
b'2015-05-22 00:00:00+00:00',0.22836370964551764,0.08860089571511956,0,0
b'2015-05-22 01:00:00+00:00',0.30021679501358756,0.1516381377274318,0,0
b'2015-05-22 02:00:00+00:00',0.35317951880285775,0.28251420501308655,0,0
b'2015-05-22 03:00:00+00:00',0.4177569814458465,0.41520715471209446,0,0
b'2015-05-22 04:00:00+00:00',0.48515898562394844,0.4562429254230168,0,0
b'2015-05-22 05:00:00+00:00',0.5627389990173532,0.669103934585521,0,0
b'2015-05-22 06:00:00+00:00',0.6176269086141853,0.7775186888421229,0,0
b'2015-05-22 07:00:00+00:00',0.6636714635387686,0.8470699218086108,0,0
b'2015-05-22 08:00:00+00:00',0.675122382424339,0.8814595483831823,0,0
b'2015-05-22 09:00:00+00:00',0.654566855693242,0.9561458558413,0,0
b'2015-05-22 10:00:00+00:00',0.5335260754446659,0.9190734694243948,0,0
b'2015-05-22 11:00:00+00:00',0.2898508917137349,0.7544104560908935,0,0
b'2015-05-22 12:00:00+00:00',0.20046329687426828,0.26181386109182253,0,0
b'2015-05-22 13:00:00+00:00',0.2593821962042974,0.41496791534775057,0,0
b'2015-05-22 14:00:00+00:00',0.33172370839778104,0.9553238422396826,0,0
b'2015-05-22 15:00:00+00:00',0.37985670201337385,1.0,0,0
b'2015-05-22 16:00:00+00:00',0.4188884097872288,1.0,0,0
b'2015-05-22 17:00:00+00:00',0.438439579870025,1.0,0,0
b'2015-05-22 18:00:00+00:00',0.4638211069477887,1.0,0,0
b'2015-05-22 19:00:00+00:00',0.5373650535221932,1.0,0,0
b'2015-05-22 20:00:00+00:00',0.6713085496345483,1.0,0,0
b'2015-05-22 21:00:00+00:00',0.7264171825484548,1.0,0,0
b'2015-05-22 22:00:00+00:00',0.7246911737562484,1.0,0,0
b'2015-05-22 23:00:00+00:00',0.665158040518924,0.9722113850806923,0,0
b'2015-05-23 00:00:00+00:00',0.6888716248493766,0.9421290911637773,0,0
b'2015-05-23 01:00:00+00:00',0.7949095876431135,0.8082422465305138,0,0
b'2015-05-23 02:00:00+00:00',0.812807463851184,1.0,0,0
b'2015-05-23 03:00:00+00:00',0.7458538537637083,1.0,0,0
b'2015-05-23 04:00:00+00:00',0.619528411494647,1.0,0,0
b'2015-05-23 05:00:00+00:00',0.5595026942656701,0.9553238422396826,0,0
b'2015-05-23 06:00:00+00:00',0.45826666939776006,0.7563030734071962,0,0
b'2015-05-23 07:00:00+00:00',0.33401997372353254,0.7135698472752663,0,0
b'2015-05-23 08:00:00+00:00',0.23183947633666044,0.6425897737463627,0,0
b'2015-05-23 09:00:00+00:00',0.1734584006899564,0.591766615444208,0,0
b'2015-05-23 10:00:00+00:00',0.13827598780168615,0.5403051114927729,0,0
b'2015-05-23 11:00:00+00:00',0.07512058525841779,0.24913366237822387,0,0
b'2015-05-23 12:00:00+00:00',0.09148756674368229,0.4811276530445487,0,0
b'2015-05-23 13:00:00+00:00',0.11129404293787616,0.5796358332105637,0,0
b'2015-05-23 14:00:00+00:00',0.11501361962022917,0.4077564175640753,0,0
b'2015-05-23 15:00:00+00:00',0.11158000469831622,0.28644338324595636,0,0
b'2015-05-23 16:00:00+00:00',0.11919006348467086,0.24425869202162695,0,0
b'2015-05-23 17:00:00+00:00',0.13642982699629655,0.21983430681562646,0,0
b'2015-05-23 18:00:00+00:00',0.15894449142816156,0.24223046115160146,0,0
b'2015-05-23 19:00:00+00:00',0.1898037251505084,0.304524641764673,0,0
b'2015-05-23 20:00:00+00:00',0.21359682853952547,0.4114690287682963,0,0
b'2015-05-23 21:00:00+00:00',0.22998425218533175,0.4574036523749784,0,0
b'2015-05-23 22:00:00+00:00',0.244199691311991,0.35571100310476966,0,0
b'2015-05-23 23:00:00+00:00',0.25330295258446184,0.3014842399460719,0,0
b'2015-05-24 00:00:00+00:00',0.30842739690325127,0.44708816362229004,0,0
b'2015-05-24 01:00:00+00:00',0.3717547283948649,0.6194462971851319,0,0
b'2015-05-24 02:00:00+00:00',0.41788924125811416,0.9268498324835481,0,0
b'2015-05-24 03:00:00+00:00',0.43687227323038863,0.9561458558413,0,0
b'2015-05-24 04:00:00+00:00',0.46811493275256355,1.0,0,0
b'2015-05-24 05:00:00+00:00',0.5004153702162967,1.0,0,0
b'2015-05-24 06:00:00+00:00',0.48558563953476275,1.0,0,0
b'2015-05-24 07:00:00+00:00',0.4488915858993244,1.0,0,0
b'2015-05-24 08:00:00+00:00',0.40016120920999954,1.0,0,0
b'2015-05-24 09:00:00+00:00',0.3671250039057865,0.9732464765983532,0,0
b'2015-05-24 10:00:00+00:00',0.36544909018606714,0.9268498324835481,0,0
b'2015-05-24 11:00:00+00:00',0.3295738389996568,0.7218968582721041,0,0
b'2015-05-24 12:00:00+00:00',0.2184102197521506,0.3432802006398346,0,0
b'2015-05-24 13:00:00+00:00',0.15845907534635137,0.2972864419608787,0,0
b'2015-05-24 14:00:00+00:00',0.14652881593045003,0.3426438279059259,0,0
b'2015-05-24 15:00:00+00:00',0.1371873657869622,0.24714655145540348,0,0
b'2015-05-24 16:00:00+00:00',0.14210981660783195,0.17087850514956193,0,0
b'2015-05-24 17:00:00+00:00',0.1487917393152644,0.14979380771239942,0,0
b'2015-05-24 18:00:00+00:00',0.15786093337050386,0.14494759610631414,0,0
b'2015-05-24 19:00:00+00:00',0.1595263631455519,0.16281164467418463,0,0
b'2015-05-24 20:00:00+00:00',0.15444675575325445,0.17862100178570822,0,0
b'2015-05-24 21:00:00+00:00',0.14632357320790268,0.1526796013788972,0,0
b'2015-05-24 22:00:00+00:00',0.1379913002508983,0.12636817397144007,0,0
b'2015-05-24 23:00:00+00:00',0.14676403985485179,0.14143373150581934,0,0
b'2015-05-25 00:00:00+00:00',0.16330569056029448,0.27062034112640454,0,0
b'2015-05-25 01:00:00+00:00',0.1625010599098935,0.37848822581712355,0,0
b'2015-05-25 02:00:00+00:00',0.1564098999759909,0.38886116004672255,0,0
b'2015-05-25 03:00:00+00:00',0.15493960357816278,0.3495511479220853,0,0
b'2015-05-25 04:00:00+00:00',0.18241290863498158,0.4581728316503907,0,0
b'2015-05-25 05:00:00+00:00',0.23867440059422865,0.6516609125645367,0,0
b'2015-05-25 06:00:00+00:00',0.3200533553863563,0.7598688218149304,0,0
b'2015-05-25 07:00:00+00:00',0.42123651999016565,0.8179462759677364,0,0
b'2015-05-25 08:00:00+00:00',0.46349200111927,0.840896813281636,0,0
b'2015-05-25 09:00:00+00:00',0.43367451324263095,0.8780605589945241,0,0
b'2015-05-25 10:00:00+00:00',0.3984930130434866,0.8643062060272567,0,0
b'2015-05-25 11:00:00+00:00',0.3709465871274853,0.5951056909220505,0,0
b'2015-05-25 12:00:00+00:00',0.26632728295159636,0.21109875123820734,0,0
b'2015-05-25 13:00:00+00:00',0.1670880565220318,0.0675485079270501,0,0
b'2015-05-25 14:00:00+00:00',0.15654809375467751,0.07366457046143844,0,0
b'2015-05-25 15:00:00+00:00',0.18755569134961042,0.11590226261410802,0,0
b'2015-05-25 16:00:00+00:00',0.23273039898269923,0.1485525806784543,0,0
b'2015-05-25 17:00:00+00:00',0.29704694545193927,0.21679780576408147,0,0
b'2015-05-25 18:00:00+00:00',0.3319072709178295,0.2540835759003524,0,0
b'2015-05-25 19:00:00+00:00',0.3753072203206142,0.3188035053819881,0,0
b'2015-05-25 20:00:00+00:00',0.397463355170169,0.2906185904422178,0,0
b'2015-05-25 21:00:00+00:00',0.44225802329205743,0.3187727170523927,0,0
b'2015-05-25 22:00:00+00:00',0.5292612146577216,0.4255217904370559,0,0
b'2015-05-25 23:00:00+00:00',0.6872801398525868,0.6955856069119792,0,0
b'2015-05-26 00:00:00+00:00',0.7870284315452404,0.9384708695682717,0,0
b'2015-05-26 01:00:00+00:00',0.8530677430528074,1.0,0,0
b'2015-05-26 02:00:00+00:00',0.9115616391378214,1.0,0,0
b'2015-05-26 03:00:00+00:00',0.9455286915545573,1.0,0,0
b'2015-05-26 04:00:00+00:00',0.9503832165455955,1.0,0,0
b'2015-05-26 05:00:00+00:00',0.9409128072844226,1.0,0,0
b'2015-05-26 06:00:00+00:00',0.9248462675964416,1.0,0,0
b'2015-05-26 07:00:00+00:00',0.933583230714038,1.0,0,0
b'2015-05-26 08:00:00+00:00',0.8862100238156029,1.0,0,0
b'2015-05-26 09:00:00+00:00',0.8146151945867173,1.0,0,0
b'2015-05-26 10:00:00+00:00',0.7220473880595438,1.0,0,0
b'2015-05-26 11:00:00+00:00',0.5492037397176259,1.0,0,0
b'2015-05-26 12:00:00+00:00',0.26861496034821064,0.78174585347026,0,0
b'2015-05-26 13:00:00+00:00',0.18451009863316756,0.3289235096911916,0,0
b'2015-05-26 14:00:00+00:00',0.1714105938573841,0.2467749470002222,0,0
b'2015-05-26 15:00:00+00:00',0.18250335436408546,0.24078155124159925,0,0
b'2015-05-26 16:00:00+00:00',0.19808926502278507,0.16192010990302194,0,0
b'2015-05-26 17:00:00+00:00',0.23730894430484162,0.14026661928997658,0,0
b'2015-05-26 18:00:00+00:00',0.26410505765627,0.23218855743288533,0,0
b'2015-05-26 19:00:00+00:00',0.2767178061573268,0.2147615530752323,0,0
b'2015-05-26 20:00:00+00:00',0.27759441975727067,0.2804663742137546,0,0
b'2015-05-26 21:00:00+00:00',0.24293156525914575,0.323304837803131,0,0
b'2015-05-26 22:00:00+00:00',0.2063442978030738,0.24309246717817928,0,0
b'2015-05-26 23:00:00+00:00',0.2160115432226133,0.18557094433004132,0,0
b'2015-05-27 00:00:00+00:00',0.3035730795392811,0.19618293304590614,0,0
b'2015-05-27 01:00:00+00:00',0.4203503209628229,0.3098204181232298,0,0
b'2015-05-27 02:00:00+00:00',0.5217628780297016,0.4066882257441783,0,0
b'2015-05-27 03:00:00+00:00',0.6267373220230593,0.8789631441239958,0,0
b'2015-05-27 04:00:00+00:00',0.7760370838587841,0.9722113850806923,0,0
b'2015-05-27 05:00:00+00:00',0.7882966480548341,0.9971309681606779,0,0
b'2015-05-27 06:00:00+00:00',0.8093158403262886,1.0,0,0
b'2015-05-27 07:00:00+00:00',0.8597523612374653,1.0,0,0
b'2015-05-27 08:00:00+00:00',0.8966515613441609,1.0,0,0
b'2015-05-27 09:00:00+00:00',0.8968284581239498,0.9570119253603908,0,0
b'2015-05-27 10:00:00+00:00',0.8580445098902477,0.9971309681606779,0,0
b'2015-05-27 11:00:00+00:00',0.7321465280653551,0.9971309681606779,0,0
b'2015-05-27 12:00:00+00:00',0.5250783017581102,0.7860403049345779,0,0
b'2015-05-27 13:00:00+00:00',0.42271031913409624,0.6246475605346312,0,0
b'2015-05-27 14:00:00+00:00',0.36468896598405964,0.4913875973132125,0,0
b'2015-05-27 15:00:00+00:00',0.3381807609178591,0.4408569142229938,0,0
b'2015-05-27 16:00:00+00:00',0.34945863581432646,0.3882557997717637,0,0
b'2015-05-27 17:00:00+00:00',0.38368527531403757,0.3820567230749625,0,0
b'2015-05-27 18:00:00+00:00',0.4210753426890582,0.36208290199608373,0,0
b'2015-05-27 19:00:00+00:00',0.41995503655036587,0.4895450982646443,0,0
b'2015-05-27 20:00:00+00:00',0.40115425779545216,0.4480673051679972,0,0
b'2015-05-27 21:00:00+00:00',0.3279077636418532,0.6753236734833747,0,0
b'2015-05-27 22:00:00+00:00',0.2744823353360668,0.2665540381646677,0,0
b'2015-05-27 23:00:00+00:00',0.281585212777933,0.4522837576979298,0,0
b'2015-05-28 00:00:00+00:00',0.3168384672991061,0.149012966229656,0,0
b'2015-05-28 01:00:00+00:00',0.3621858320729052,0.19409412005642365,0,0
b'2015-05-28 02:00:00+00:00',0.4314419960649629,0.44892144297537423,0,0
b'2015-05-28 03:00:00+00:00',0.5169027999174659,0.7246211778531334,0,0
b'2015-05-28 04:00:00+00:00',0.6411485672722074,0.7633646465612837,0,0
b'2015-05-28 05:00:00+00:00',0.7813399154254086,0.8261668511214652,0,0
b'2015-05-28 06:00:00+00:00',0.8480147433011707,1.0,0,0
b'2015-05-28 07:00:00+00:00',0.8553027306181608,1.0,0,0
b'2015-05-28 08:00:00+00:00',0.8588910134441384,1.0,0,0
b'2015-05-28 09:00:00+00:00',0.8735409358445372,0.9951364828526642,0,0
b'2015-05-28 10:00:00+00:00',0.867568241797563,1.0,0,0
b'2015-05-28 11:00:00+00:00',0.8518966715672356,1.0,0,0
b'2015-05-28 12:00:00+00:00',0.7670673843926159,0.9971309681606779,0,0
b'2015-05-28 13:00:00+00:00',0.7436193813789255,0.8832036655715636,0,0
b'2015-05-28 14:00:00+00:00',0.6784655873206535,0.8556098304307892,0,0
b'2015-05-28 15:00:00+00:00',0.5514636403142987,0.906903408700956,0,0
b'2015-05-28 16:00:00+00:00',0.45733553076297323,0.8797531786893907,0,0
b'2015-05-28 17:00:00+00:00',0.37927233618660394,0.6691668564185534,0,0
b'2015-05-28 18:00:00+00:00',0.33574138018278493,0.5676361770212892,0,0
b'2015-05-28 19:00:00+00:00',0.32125050255690646,0.5480812188380624,0,0
b'2015-05-28 20:00:00+00:00',0.2680162820102256,0.5151015727360945,0,0
b'2015-05-28 21:00:00+00:00',0.2075209349092902,0.428488483113908,0,0
b'2015-05-28 22:00:00+00:00',0.156595136860186,0.3218345049257309,0,0
b'2015-05-28 23:00:00+00:00',0.10947512300822812,0.22617107097938535,0,0
b'2015-05-29 00:00:00+00:00',0.10280008692578159,0.26081804130338593,0,0
